event_id,device_id,manufacturer_id,name,country_event,country_device
3604,3445.0,1588,Medtronic Endoscope Tubing Set,NZL,NZL
3605,3448.0,1588,Medtronic Endo-Scrub 2 Endoscopic sheath,NZL,NZL
3619,3450.0,1676,Sidhil 9003 Inspiration Cot,NZL,NZL
3622,3452.0,1677,Maquet Intra-Aortic Balloon Pump,NZL,NZL
3624,3458.0,1678,"Kidney Health New Zealand ""Kidney Warrant of Fitness kits"" containing Siemens Albustix strips",NZL,NZL
3626,3459.0,1587,KCI Prevena Incision Management System,NZL,NZL
3632,3463.0,1499,Stryker Shape Arm Kit Left,NZL,NZL
3633,3464.0,1499,Stryker Shape Arm Kit Right,NZL,NZL
3637,3469.0,1637,Philips EPIQ 7 Ultrasound System,NZL,NZL
3638,3470.0,1637,Philips EPIQ 5 Ultrasound System,NZL,NZL
3643,3471.0,1677,"Datascope System 98/98XT, CS100/CS100i and CS300 Intra-Aortic Balloon Pumps (IABP)",NZL,NZL
3644,3474.0,1681,Kenex Suspension Arm with Radiation Shield and/or Surgical Lamp,NZL,NZL
3645,3477.0,1682,Solta Fraxel Dual 1550/1927 Laser System,NZL,NZL
3648,3478.0,1684,Life Technologies Dynabeads HLA Class 2,NZL,NZL
3651,3479.0,1685,Fisher & Paykel Nasal CPAP prongs,NZL,NZL
3652,3483.0,1685,Fisher & Paykel Bubble CPAP Starter Kits,NZL,NZL
3653,3485.0,1686,GE Centricity Picture Archiving & Communication System,NZL,NZL
3657,3486.0,1687,Baxter FOLFusor SV 0.5ml/hr,NZL,NZL
3659,3490.0,1688,Cochlear Soft Tissue Gauge,NZL,NZL
3660,3496.0,1448,"Otto Bock A200 Power Wheelchair, Skippi and Skippi Plus Power Wheelchairs",NZL,NZL
3664,3497.0,1634,Philips MDC PACS Release R2.x and Intellispace PACS DCX R3.x,NZL,NZL
3670,3500.0,1690,Medical Intelligence HexaPOD evo RT Couchtop Securing Screws,NZL,NZL
3671,3501.0,1667,Acumed Tension Band Pin,NZL,NZL
3674,3504.0,1603,RaySearch RayStation Radiation therapy treatment planning system 4.0,NZL,NZL
3675,3506.0,1467,"GE Compact Airway Modules E-CO, E-COV, E-COVX, E-CAiO, E-CAiOV and E-CAiOVX",NZL,NZL
3678,3509.0,1691,StimPod NMS 450 Nerve Stimulator,NZL,NZL
3680,3516.0,1588,Medtronic Navigation Bags & Drapes,NZL,NZL
3683,3517.0,1692,Medtronic Navigator Passive Spheres,NZL,NZL
3690,3520.0,1693,Fujifilm Synapse CV Cardio Software,NZL,NZL
3691,3521.0,1694,Convatec Flexi-Seal Control Faecal Management System,NZL,NZL
3694,3524.0,1553,HeartWare Ventricular Assist System,NZL,NZL
3695,3527.0,1695,Idoman Thermablate Endometrial Ablation System (EAS),NZL,NZL
3698,3530.0,1696,"Philips IntelliVue Patient Monitor, lithium ion battery",NZL,NZL
3701,3532.0,1467,"GE Single Width Airway Module E-miniC and Extension Modules N-FC, N-FCREC",NZL,NZL
3704,3536.0,1494,Elekta MOSAIQ with Evaluate,NZL,NZL
3706,3542.0,1697,Baxter Minicap Extended Life PD Transfer Set with Twist Clamp,NZL,NZL
3710,3543.0,1698,PAHSCO Enteral Feeding Tubes,NZL,NZL
3716,3544.0,1700,Cook Hemospray Endoscopic Hemostat,NZL,NZL
3717,3545.0,1701,AMO Tecnis CL Foldable Silicone IOL with OptiEdge Design,NZL,NZL
3718,3547.0,1610,ArjoHuntleigh Tenor Patient Transfer Lift (without scale),NZL,NZL
3719,3550.0,1702,Handicare System RoMedic ReTurn 7400 and 7500 Patient Transfer device,NZL,NZL
3721,3553.0,1494,Elekta MOSAIQ with Evaluate,NZL,NZL
3724,3556.0,1690,"Elekta HexaPOD evo RT System, iGUIDE 2.0",NZL,NZL
3727,3560.0,1600,Steris Prolystica Ultra Concentrate Alkaline Detergent,NZL,NZL
3730,3561.0,1607,ACL TOP Instruments,NZL,NZL
3734,3562.0,1593,Anspach eMax 2 Drill System,NZL,NZL
3735,3563.0,1593,Anspach eMax 2,NZL,NZL
3736,3564.0,1593,Anspach Micro Max Drill System,NZL,NZL
3737,3565.0,1593,Anspach Black Max Drill System,NZL,NZL
3738,3568.0,1593,Anspach iMRI Drill System,NZL,NZL
3739,3571.0,1593,Anspach E12 Drill System,NZL,NZL
3742,3572.0,1704,Cryolife Bioglue Surgical Adhesive,NZL,NZL
3745,3573.0,1706,Medicina Balloon Gastrostomy Kits,NZL,NZL
3746,3574.0,1706,Medicina Direct Dilation Kits,NZL,NZL
3747,3579.0,1467,"GE CareScape Patient Monitor, Multi-Parameter",NZL,NZL
3748,3581.0,1673,Intelerad IntelePACS System,NZL,NZL
3753,3582.0,1663,Agfa Medical DX-D100 Mobile X-Ray Generator,NZL,NZL
3755,3583.0,1452,Ormco Damon TMA Low Friction Archwire,NZL,NZL
3756,3584.0,1707,DePuy Reclaim Taper Sleeve Protector,NZL,NZL
3757,3585.0,1708,McKesson Horizon Cardilogy Hemodynamics system,NZL,NZL
3758,3587.0,1526,Philips BrightView XCT SPECT/CT Combination with XCT Flat Panel Detector,NZL,NZL
3759,3588.0,1663,Agfa Medical DX-D600 X-Ray Generator,NZL,NZL
3761,3589.0,1591,"Integra LED Headlight system, single bay battery charger",NZL,NZL
3763,3590.0,1709,Liberty Tourniquet Green,NZL,NZL
3764,3591.0,1431,Wallac Panthera-Puncher 9,NZL,NZL
3765,3595.0,1451,Abbott 5mL Reaction Vessels,NZL,NZL
3766,3596.0,1633,Molnlycke Laparoscopy ProcedurePak,NZL,NZL
3770,3598.0,1696,Philips Gel-E Donut and Squishon 2,NZL,NZL
3771,3599.0,1467,"GE CARESCAPE Respiratory Modules E-sCO, E-sCOV, E-sCAiO, E-sCAiOV, E-sCAiOE, E-sCAiOVE",NZL,NZL
3773,3600.0,1561,Physio Control Lifepak 1000 Defibrillator Automated,NZL,NZL
3774,3601.0,1700,Cook Tri-Ex Extraction Balloon with Multiple Sizing,NZL,NZL
3775,3602.0,1710,Vascutek Gelweave Grafts,NZL,NZL
3776,3603.0,1710,Vascutek RVOT Elan Biplex Conduit,NZL,NZL
3777,3605.0,1710,Vascutek Thoraflex Hybrid Device,NZL,NZL
3778,3613.0,1710,Vascutek Gelsoft Plus,NZL,NZL
3780,3614.0,1637,Philips Ultrasound QLAB,NZL,NZL
3789,3615.0,1712,Mathys RM Classic Reamers,NZL,NZL
3790,3627.0,1706,Medicina Measuring Device BM01,NZL,NZL
3791,3628.0,1670,DePuy S-ROM Noiles Rotating Hinge Femur with Pin,NZL,NZL
3803,3631.0,1713,Gambro Ultrafilter U9000,NZL,NZL
3804,3633.0,1564,AMS AdVance XP Male Sling System - Needle passers,NZL,NZL
3807,3634.0,1714,Bard Arctic Sun Temperature Management System,NZL,NZL
3809,3635.0,1600,Steris 4085 series Surgical Table,NZL,NZL
3810,3650.0,1437,Elekta Focal Radiation Therapy Treatment Planning Systems,NZL,NZL
3811,3651.0,1437,Elekta Monaco Radiation therapy treatment planning system,NZL,NZL
3826,3655.0,1456,Kerr Herculite Ultra Composite Restoratives,NZL,NZL
3827,3657.0,1553,Heartware HVAD Pump battery,NZL,NZL
3831,3658.0,1462,Elekta Precise Treatment Table,NZL,NZL
3833,3660.0,1466,GE Carescape Bx50 Patient Monitor,NZL,NZL
3834,3666.0,1717,Wright Medical Claw and Claw II plates,NZL,NZL
3836,3668.0,1634,Philips IntelliSpace PACS 4.4,NZL,NZL
3842,3670.0,1526,Philips Pinnacle Radiation Treatment Planning System,NZL,NZL
3844,3672.0,1499,Stryker Switchpoint Infinity 3 (SPI3) Control System,NZL,NZL
3846,3673.0,1656,Binding Site Human IgG4 Immage Kit,NZL,NZL
3848,3674.0,1719,Codman EDS3 External Drainage System with ventricular catheter,NZL,NZL
3849,3675.0,1719,Codman EDS3 3CSF External Drainage System (no ventricular catheter),NZL,NZL
3850,3676.0,1719,Codman EDS3 Lumbar Drainage Catheter Kit II,NZL,NZL
3851,3677.0,1619,"Boston Scientific TELIGEN ICD Models E103, F103",NZL,NZL
3852,3678.0,1619,"Boston Scientific COGNIS ICD Models N106, P106",NZL,NZL
3853,3679.0,1619,Boston Scientific TELIGEN ICD Models E111 & F111,NZL,NZL
3854,3680.0,1619,Boston Scientific TELIGEN ICD Models E110 & F110,NZL,NZL
3855,3681.0,1619,"Boston Scientific COGNIS ICD Models N107, P107",NZL,NZL
3856,3682.0,1619,"Boston Scientific COGNIS ICD Models N108, P108",NZL,NZL
3857,3683.0,1619,Boston Scientific TELIGEN ICD Models E102 & F102,NZL,NZL
3858,3689.0,1456,Kerr Premise A2 Unidose Syringe Refill (20 tips 0.2g),NZL,NZL
3859,3692.0,1456,"Kerr Premise A2 Syringe refill, 4g",NZL,NZL
3865,3693.0,1720,Roche Cepheid LightCycler VZV Quality Kit,NZL,NZL
3868,3695.0,1496,"Stryker Trident Acetabular Shell, surgical protocol",NZL,NZL
3869,3697.0,1546,"GE VG and VG Hawkeye and Infinia Nuclear Medicine Systems, All Brivo NM615, Discovery NM630, Optima NM/CT640 and Discovery NM/CT670 systems",NZL,NZL
3871,3698.0,1721,"Bard PowerPICC SOLO2 Catheterization kit, safety scapel",NZL,NZL
3873,3699.0,1723,Coopervision Proclear Toric soft contact lens,NZL,NZL
3874,3700.0,1633,Molnlycke procedure kit obstetrical/gynaecological,NZL,NZL
3875,3701.0,1633,Molnlycke procedure kit general,NZL,NZL
3876,3702.0,1633,Molnlycke procedure kit orthopaedic,NZL,NZL
3877,3711.0,1451,Abbott Molecular RealTime application software,NZL,NZL
3878,3713.0,1724,Baxter 0.9% Sodium Chloride for Irrigation 2000ml,NZL,NZL
3887,3715.0,1725,Rocket IPC Drainage System,NZL,NZL
3889,3716.0,1726,Teleflex Soft Flex Tubing,NZL,NZL
3891,3717.0,1707,DePuy ReClaim Reamer Extension,NZL,NZL
3892,3718.0,1564,AMS AdVance XP Male Sling System,NZL,NZL
3893,3719.0,1513,AMS Monarc Plus Sling System,NZL,NZL
3894,3722.0,1727,Philips Avalon Fetal Monitors,NZL,NZL
3895,3725.0,1727,Philips IntelliVue Patient Monitors,NZL,NZL
3898,3731.0,1707,DePuy Synthes Attune Intuition Distal Femoral Jig,NZL,NZL
3901,3732.0,1428,Bio-Rad IH-1000 software,NZL,NZL
3907,3742.0,1621,Biomet 3i Dental Implants,NZL,NZL
3908,3746.0,1728,"LumaDent light source, battery pack",NZL,NZL
3918,3751.0,1526,Philips BrightView XCT System,NZL,NZL
3922,3752.0,1732,Aircraft Medical McGrath MAC Video Laryngoscope Blade Size#2,NZL,NZL
3927,3753.0,1526,Philips Brightview SPECT/CT Combination,NZL,NZL
3928,3754.0,1637,Philips EPIQ 7 Ultrasound System,NZL,NZL
3929,3760.0,1733,Sunrise Medical Sunlift Hoist,NZL,NZL
3930,3761.0,1443,Halyard KimVent Subglottic Suctioning Endotracheal Tubes,NZL,NZL
3936,3762.0,1438,"STERRAD® 50, STERRAD® 100S, STERRAD® 200, STERRAD® 100NX® and STERRAD® NX® System Cassettes",NZL,NZL
3937,3764.0,1734,Lina Xcise Tissue Morcellation System,NZL,NZL
3938,3766.0,1735,Wolf Tissue morcellation system,NZL,NZL
3940,3767.0,1737,Rusch Bronchopart Tube Set Left,NZL,NZL
3942,3776.0,1738,Atricure Cryo Ice Cryoablation Probe,NZL,NZL
3943,3778.0,1738,AtriCure CryoICE cryo-ablation probe,NZL,NZL
3952,3781.0,1740,Tornier Humeral broaches Aequalis (6/6.5 diameter),NZL,NZL
3954,3788.0,1741,Oculentis LENTIS HydroSmart foldable intraocular lens,NZL,NZL
3957,3789.0,1742,Alere Actim Partus,NZL,NZL
3964,3790.0,1437,Monaco Image Statistics Tool,NZL,NZL
3965,3794.0,1437,Monaco Image Statistics Tool,NZL,NZL
3966,3796.0,1437,Elekta Monaco Focal Images Statistics Tool,NZL,NZL
3970,3797.0,1496,Stryker Triathlon Tibial Alignment Ankle Clamp EM,NZL,NZL
3972,3799.0,1625,Trinity Biotech Lab 21 Malaria EIA 96T,NZL,NZL
3973,3800.0,1553,HeartWare Controller,NZL,NZL
3975,3803.0,1706,Medicina Low Profile Gastrostomy Button MBxx/yy,NZL,NZL
3976,3814.0,1706,Medicina Keyhole Dressing KD01,NZL,NZL
3979,3827.0,1490,Zimmer Femoral Heads and Taper,NZL,NZL
3990,3828.0,1706,Medicina Silobag,NZL,NZL
4003,3836.0,1744,Cordis Empira Rx PTCA Catheter,NZL,NZL
4004,3837.0,1744,Cordis Empira NC Rx PTCA Catheter,NZL,NZL
4012,3838.0,1746,Olympus PlasmaSORD,NZL,NZL
4013,3839.0,1706,Medicina Orange Enteral Syringe Pump,NZL,NZL
4014,3841.0,1466,"GE T2100 and T2000 Treadmills, power cord",NZL,NZL
4015,3845.0,1656,TBS VaccZyme Anti-Haemophilus Influenzae B,NZL,NZL
4017,3846.0,1747,RMS SIMBA Buggy,NZL,NZL
4021,3849.0,1466,"GE Patient Monitor, Multiparameter",NZL,NZL
4022,3850.0,1467,"GE Carescape B850 Patient Monitor, Multi-Parameter",NZL,NZL
4026,3851.0,1748,VGS Venous External Scaffolding Technology (VEST),NZL,NZL
4027,3852.0,1749,BD Q-Syte Luer Access Split Septum Device,NZL,NZL
4028,3853.0,1496,Stryker Triathlon Distal Capture Assembly,NZL,NZL
4029,3856.0,1750,Mediplast Bronchial Suction Tip 300mm,NZL,NZL
4030,3857.0,1751,Dameca Anaesthesia Machines,NZL,NZL
4033,3859.0,1751,Dameca Anaesthesia systems,NZL,NZL
4034,3860.0,1752,Biomerieux Nuclisens easyMAG System,NZL,NZL
4036,3862.0,1706,Medicina Orange Safety Syringes,NZL,NZL
4037,3863.0,1603,RaySearch RayStation Radiation therapy treatment planning system,NZL,NZL
4039,3875.0,1754,Sandel Weighted Safety Scalpels,NZL,NZL
4040,3880.0,1642,Getinge 46-Series Washer Disinfector with PACS 300/350,NZL,NZL
4052,3881.0,1466,GE Treadmill,NZL,NZL
4057,3882.0,1670,DePuy LCS Complete RPS Femoral component,NZL,NZL
4058,3883.0,1670,DePuy LCS Complete RPS Insert,NZL,NZL
4059,3884.0,1756,Transonic Hemodialysis Monitor,NZL,NZL
4060,3885.0,1757,US Endoscopy Talon Grasping Device,NZL,NZL
4061,3887.0,1758,"Easyvision Umere Daily Contact Lenses, -6.50",NZL,NZL
4062,3888.0,1759,US Endoscopy Talon Grasping Device,NZL,NZL
4064,3889.0,1761,ASP Cidex OPA Test Strips,NZL,NZL
4065,3892.0,1762,SonoSite X-Porte Stand with PowerPark Module,NZL,NZL
4066,3893.0,1762,SonoSite Universal PowerPark Stand Module,NZL,NZL
4069,3894.0,1600,Steris Caviwave Pro Ultrasonic Cleaning System,NZL,NZL
4070,3895.0,1724,Baxter 1.5% Glycine Irrigation Solution,NZL,NZL
4071,3897.0,1724,Baxter 0.9% Sodium Chloride for Iirrigation,NZL,NZL
4072,3898.0,1446,Vital Signs Light Wand Stylet,NZL,NZL
4074,3899.0,1763,Intuitive Surgical Camera and/or Monitor Drape kits,NZL,NZL
4075,3901.0,1763,Intuitive Surgical Arm Drape kits,NZL,NZL
4076,3906.0,1763,Intuitive Surgical Accessory kits,NZL,NZL
4078,3911.0,1577,Leica Ki67-MM1 Bond RTU,NZL,NZL
4083,3914.0,1764,"Biometrix Thorametrix Compact Underwater Seal Chest Drainage System, 1150ml",NZL,NZL
4086,3915.0,1467,GE Neuromuscular Transmission Module,NZL,NZL
4089,3917.0,1467,GE D-Fend & D-Fend+ Water Traps,NZL,NZL
4092,3919.0,1695,Idoman Thermablate Endometrial Ablation System,NZL,NZL
4093,3921.0,1765,Covidien VenaSeal Closure Systems,NZL,NZL
4095,3924.0,1766,Propax Procedure Kits containing Devon Light Gloves,NZL,NZL
4097,3927.0,1553,Heartware HVAD Pump System,NZL,NZL
4099,3928.0,1767,Invacare Platinum Oxygen Concentrators,NZL,NZL
4102,3929.0,1712,Mathys Optimys Femoral Stem,NZL,NZL
4105,3932.0,1637,Philips EPIQ 5 Ultrasound System with pediatric cardiology option,NZL,NZL
4106,3935.0,1637,Philips EPIQ 5 Ultrasound System without pediatic cardiology option,NZL,NZL
4107,3936.0,1592,Medline Custom Procedure Kits,NZL,NZL
4110,3937.0,1769,Gyrus Diego Elite Tubesets,NZL,NZL
4113,3938.0,1770,ResMed Positive Airway Pressure Units,NZL,NZL
4114,3939.0,1771,ResMed Portable Ventilators,NZL,NZL
4115,3940.0,1603,RaySearch RayStation Radiation therapy treatment planning system,NZL,NZL
4116,3942.0,1637,Philips EPIQ 7 Ultrasound System with pediatric cardiology option,NZL,NZL
4117,3944.0,1637,"Philips EPIQ 7 Ultrasound System, without Pediatric Cardiology option",NZL,NZL
4118,3945.0,1637,"Philips AFFINITI 70 Ultrasound System, without Pediatric Cardiology option",NZL,NZL
4120,3947.0,1771,ResMed Astral 100 & Astral 150 Portable ventilators,NZL,NZL
4122,3948.0,1772,"Ossur LP rotate, sizes 25-27 cat.1-6",NZL,NZL
4123,3949.0,1438,ASP EVOTECH Integrated Endoscope Disinfection System,NZL,NZL
4125,3951.0,1673,Intelerad InteleradPACS,NZL,NZL
4126,3953.0,1774,"Biotronik Pulsar-35 Peripheral Stents, 200mm",NZL,NZL
4127,3956.0,1774,"Biotronik Pulsar-18 Peripheral Stent, 200mm",NZL,NZL
4129,3959.0,1775,Varian VariSource TM iX Console software with magnetic hard disk drive only,NZL,NZL
4131,3962.0,1777,Nucletron Oncentra Brachy Planning System,NZL,NZL
4134,3964.0,1778,Maquet Magnus Hybrid OR Table,NZL,NZL
4137,3971.0,1779,Zimmer iASSIST Tibial Alignment Guide,NZL,NZL
4140,3974.0,1663,Agfa Medical DX-D100 Mobile X-Ray Generator,NZL,NZL
4142,3979.0,1781,Verathon GlideScope GVL and AVL Reusable Video Laryngoscope Blades,NZL,NZL
4149,3980.0,1603,RaySearch RayStation Radiation therapy treatment planning system,NZL,NZL
4152,3982.0,1784,3M Lava Ultimate CAD/CAM Restorative,NZL,NZL
4157,3983.0,1786,Stryker SBi u head stem and sigmoid notch radial stem,NZL,NZL
4158,3985.0,1787,Fannin Fibrillator Leads,NZL,NZL
4160,3986.0,1789,Medcom Hemo-Cath LT Hemodialysis Catheters,NZL,NZL
4161,3989.0,1789,Medcom Hemo-Cath ST Hemodialysis Catheters,NZL,NZL
4163,3998.0,1790,Unomedical Suction system tubing (sterile),NZL,NZL
4164,3999.0,1790,Unomedical Suction System Tubing (non-sterile),NZL,NZL
4167,4000.0,1454,Abbott i-STAT PT/INR Cartridge,NZL,NZL
4176,4003.0,1792,EasyCheck Pregnancy Test Cassette,NZL,NZL
4177,4004.0,1793,Teleflex Hudson RCI Lifesaver Single Patient Use Manual Resuscitator,NZL,NZL
4178,4005.0,1522,Nobel Abutment Retrieval Instrument Zirconia CC RP/WP,NZL,NZL
4181,4010.0,1794,Milestone Wand STA Hand Piece,NZL,NZL
4182,4012.0,1795,Invitrogen HLA AllSet+ Gold SSP,NZL,NZL
4183,4015.0,1795,Invitrogen HLA High Resolution SSP UniTray,NZL,NZL
4188,4016.0,1592,"Medline Custom Procedure Kit, incorporating Unomedical suction tubing",NZL,NZL
4191,4017.0,1796,Neria Infusion Sets,NZL,NZL
4194,4020.0,1797,"Zethon Bipolar Forceps, sterile",NZL,NZL
4195,4022.0,1740,Tornier Aequalis IM Nail Targeting Jig,NZL,NZL
4196,4023.0,1537,Abbott Architect B12 Reagent Kit,NZL,NZL
4199,4024.0,1797,Zethon Monopolar and Bipolar Cables,NZL,NZL
4201,4026.0,1535,Cook Royal Flush Plus Beacon Tip High-Flow Catheters,NZL,NZL
4202,4027.0,1535,Cook Slip-Cath Beacon Tip Hydrophilic Catheters,NZL,NZL
4203,4028.0,1535,Cook Torcon NB Advantage Beacon Tip Catheters,NZL,NZL
4205,4043.0,1564,AMS SureFlex Reusable Fibers,NZL,NZL
4206,4047.0,1564,AMS SureFlex Resuable Stripper,NZL,NZL
4207,4048.0,1564,AMS SureFlex Fiber Cleavers,NZL,NZL
4222,4049.0,1800,Amtech Penlight with Pupil Gauge,NZL,NZL
4226,4050.0,1789,Medcomp Hemo-cath®LT and Hemo-cath®ST Hemodialysis Catheters,NZL,NZL
4227,4051.0,1633,Molnlycke Surgical procedure,NZL,NZL
4228,4060.0,1801,Leica ASP 200S Analyser,NZL,NZL
4229,4061.0,1801,Leica ASP 300S Analyser,NZL,NZL
4230,4062.0,1802,Biocartis NVIdylla™ KRAS Mutation Test,NZL,NZL
4239,4063.0,1673,Intelerad InteleradPACS,NZL,NZL
4240,4067.0,1804,"Smiths Medical Medfusion Stopcock 3-Way, sterile, Red",NZL,NZL
4241,4069.0,1804,"Smiths Medical Medfusion Stopcock 1-Way, sterile, Yellow",NZL,NZL
4242,4070.0,1804,"Smiths Medical Medfusion Stopcock 1-Way, sterile, Green",NZL,NZL
4246,4074.0,1805,Alcon Constellation Custom Paks,NZL,NZL
4248,4075.0,1495,Volcano s5/s5i/CORE/CORE Mobile Systems with FFR option,NZL,NZL
4249,4076.0,1806,CareFusion Alaris Syringe Infusion pump,NZL,NZL
4253,4078.0,1808,Apatech Actifuse MIS System & refill,NZL,NZL
4254,4081.0,1808,"Apatech Actifuse ABX, 1-2mm",NZL,NZL
4255,4087.0,1809,"Biosense Webster CARTO 3 System, VISITAG Module",NZL,NZL
4257,4091.0,1779,Zimmer iAssist Tibial Alignment Guide,NZL,NZL
4260,4097.0,1810,Refresh Night Time,NZL,NZL
4266,4098.0,1811,Stryker Aliquot Delivery System Complete Set,NZL,NZL
4270,4099.0,1692,Brainlab Disposable Reflective Marker Spheres (DRMS),NZL,NZL
4276,4100.0,1629,Ethicon Gynemesh PROLENE Soft (PS) Mesh,NZL,NZL
4277,4101.0,1812,Ethicon TVT devices,NZL,NZL
4278,4102.0,1813,JCM Compact Base for Neptune and Triton wheelchairs,NZL,NZL
4279,4104.0,1814,Thermo Fisher Scientific MV1031 Gram Crystal Violet 4L,NZL,NZL
4280,4105.0,1437,Elekta Monaco Radiation Treatment Planning software,NZL,NZL
4281,4112.0,1815,P3 14 Ch Vented Tracheal Tube Guides with Oxygen Connector (Bougies),NZL,NZL
4283,4115.0,1712,Mathys seleXys TH+ and TPS Acetabular Shells,NZL,NZL
4284,4116.0,1527,Liko Viking Mobile Lifts,NZL,NZL
4291,4117.0,1816,Dako EnVision FLEX/HPR reagent,NZL,NZL
4295,4121.0,1817,Medifab Shuttle Discovery System,NZL,NZL
4296,4122.0,1670,Synthes DePuy Intramedullary (SP2 IM) Rod 400mm Instrument,NZL,NZL
4297,4123.0,1818,Neoss Guide - Drill hubs I to V included in Neoss Guide Kit,NZL,NZL
4301,4124.0,1496,Stryker Duracon Augments,NZL,NZL
4302,4127.0,1496,Stryker Exeter Large Tapered Pin Reamer,NZL,NZL
4303,4130.0,1496,Stryker Exeter Small Tapered Pin Reamer,NZL,NZL
4304,4138.0,1496,"Stryker Vitallium Femoral Heads with PCA taper, LFIT V40 taper or V40 taper",NZL,NZL
4307,4141.0,1561,Physio-Control Quik-Combo pacing / defibrillation ECG electrodes,NZL,NZL
4310,4151.0,1819,Advancis Medical Algivon Plus dressings,NZL,NZL
4318,4154.0,1496,Stryker Triathlon MIS Modular Distal Capture device,NZL,NZL
4321,4155.0,1437,Elekta Monaco Radiation Treatment Planning System,NZL,NZL
4331,4158.0,1821,Baxter Vented Paclitaxel Set,NZL,NZL
4334,4161.0,1476,Oxoid Antimicrobial Susceptibility Testing Disc Cefoxitin FOX30,NZL,NZL
4335,4166.0,1633,Molnlycke BARRIER Easywarm and Easywarm+ Blankets,NZL,NZL
4338,4174.0,1822,Philips Xper Flex Cardio Physiomonitoring System,NZL,NZL
4341,4177.0,1621,Biomet 3i Provide Protection Caps,NZL,NZL
4346,4180.0,1476,Oxoid Antimicrobial Susceptibility Testing Penicillin G (P1) Discs,NZL,NZL
4354,4191.0,1601,Seqirus AHG Control Cells 3%,NZL,NZL
4357,4192.0,1813,JCM Upholstery covers,NZL,NZL
4360,4195.0,1824,Immuno Concepts ENA RELISA Single Well Screen Kit,NZL,NZL
4371,4196.0,1577,Leica Bond Polymer Refine Red Detection,NZL,NZL
4372,4198.0,1621,Biomet 3i Bellatek Encode Healing Abutment,NZL,NZL
4375,4199.0,1494,Elekta Mosaiq 2.5,NZL,NZL
4376,4202.0,1826,"IBA Electrical Lift table, Hand Control",NZL,NZL
4378,4205.0,1827,Miramar Labs Mira Dry,NZL,NZL
4379,4207.0,1828,"Ambu Laryngeal Mask, single-use",NZL,NZL
4382,4212.0,1829,Siemens MRI system,NZL,NZL
4385,4218.0,1829,Siemens - _Magnetom Permanent,NZL,NZL
4387,4219.0,1830,Bard 2-Way Foley Catheters and 2-Way Council Tip Foley Catheters,NZL,NZL
4392,4220.0,1831,Stryker Guide Wires and K-Wires for T2 and gamma Systems,NZL,NZL
4398,4222.0,1553,HeartWare Vetricular Assist Device AC Adapters and batteries,NZL,NZL
4399,4223.0,1526,Philips BrightView XCT,NZL,NZL
4400,4224.0,1832,Nutricia Flocare Enteral Feeding Sets,NZL,NZL
4402,4231.0,1622,GE Service Kits (containing the Drive Gas Check) for Anaesthesia Work Stations,NZL,NZL
4403,4241.0,1622,GE Drive Gas Check Valve on Anaesthesia Work Stations,NZL,NZL
4404,4242.0,1833,Bio-Merieux API ZYM B reagent,NZL,NZL
4411,4246.0,1834,Curlin Medical infusion pump,NZL,NZL
4421,4249.0,1835,Civco Needle Guides,NZL,NZL
4422,4252.0,1836,Bio-Rad D-10 Rack Loader,NZL,NZL
4426,4253.0,1622,GE Carestation 600 Series Anaesthesia Systems,NZL,NZL
4429,4255.0,1428,Bio-Rad Liquichek Specialty Immunoassay Controls (Level 1 to 4),NZL,NZL
4432,4269.0,1839,3.0T GEMflex Coil from NeoCoil,NZL,NZL
4433,4270.0,1603,RaySearch Raystation,NZL,NZL
4435,4273.0,1691,Xavant STIMPOD NMS410 / NMS450 Nerve Stimulator,NZL,NZL
4450,4274.0,1840,Medline Surgical Clipper Charger,NZL,NZL
4451,4275.0,1714,Bard ARCTICGEL Pad,NZL,NZL
4454,4283.0,1841,Biosensors Biomatrix Flex Drug Eluting Stent,NZL,NZL
4455,4286.0,1841,BioSensors_BioMatrix NeoFlex Drug Eluting Coronary Stent System,NZL,NZL
4456,4288.0,1626,"Kendall Curity™ X-Ray Detectable Laparotomy Sponges, Soft Pouch Pack",NZL,NZL
4464,4290.0,1476,ThermoFisher Oxoid Nitrocefin,NZL,NZL
4467,4293.0,1844,Simtomax In vitro screening test for Coeliac Disease,NZL,NZL
